Time_Step,source,target
581,14,13
581,14,15
581,15,14
581,15,16
581,16,15
581,15,18
581,18,15
581,15,20
581,20,15
581,15,23
581,23,15
581,16,17
581,17,16
581,16,26
581,26,16
581,20,21
581,21,20
581,21,22
581,22,21
581,22,23
581,23,22
581,22,35
581,35,22
581,24,25
581,25,24
581,25,26
581,26,25
581,25,27
581,27,25
581,25,28
581,28,25
581,27,28
581,28,27
581,1,29
581,29,1
581,5,30
581,30,5
581,9,31
581,31,9
581,11,10
581,10,11
581,11,12
581,12,11
581,18,19
581,19,18
581,18,32
581,32,18
581,19,33
581,33,19
581,21,34
581,34,21
581,24,36
581,36,24
581,28,37
581,37,28
582,0,1
582,1,0
582,0,38
582,38,0
582,1,2
582,2,1
582,1,24
582,24,1
582,2,3
582,3,2
582,2,17
582,17,2
582,3,4
582,4,3
582,3,13
582,13,3
582,4,5
582,5,4
582,4,7
582,7,4
582,5,6
582,6,5
582,5,10
582,10,5
582,6,7
582,7,6
582,7,8
582,8,7
582,8,38
582,38,8
582,9,10
582,10,9
582,9,12
582,12,9
582,12,13
582,13,12
582,13,14
582,14,13
582,14,15
582,15,14
582,15,16
582,16,15
582,15,18
582,18,15
582,15,20
582,20,15
582,15,23
582,23,15
582,16,17
582,17,16
582,16,26
582,26,16
582,20,21
582,21,20
582,21,22
582,22,21
582,22,23
582,23,22
582,22,35
582,35,22
582,24,25
582,25,24
582,25,26
582,26,25
582,25,27
582,27,25
582,25,28
582,28,25
582,27,28
582,28,27
582,1,29
582,29,1
582,5,30
582,30,5
582,9,31
582,31,9
582,11,10
582,10,11
582,11,12
582,12,11
582,18,19
582,19,18
582,18,32
582,32,18
582,19,33
582,33,19
582,21,34
582,34,21
582,24,36
582,36,24
582,28,37
582,37,28
583,0,1
583,1,0
583,0,38
583,38,0
583,1,2
583,2,1
583,1,24
583,24,1
583,2,3
583,3,2
583,2,17
583,17,2
583,3,4
583,4,3
583,3,13
583,13,3
583,4,5
583,5,4
583,4,7
583,7,4
583,5,6
583,6,5
583,5,10
583,10,5
583,6,7
583,7,6
583,7,8
583,8,7
583,8,38
583,38,8
583,9,10
583,10,9
583,9,12
583,12,9
583,12,13
583,13,12
583,13,14
583,14,13
583,14,15
583,15,14
583,15,16
583,16,15
583,15,18
583,18,15
583,15,20
583,20,15
583,15,23
583,23,15
583,16,17
583,17,16
583,16,26
583,26,16
583,20,21
583,21,20
583,21,22
583,22,21
583,22,23
583,23,22
583,22,35
583,35,22
583,24,25
583,25,24
583,25,26
583,26,25
583,25,27
583,27,25
583,25,28
583,28,25
583,27,28
583,28,27
583,1,29
583,29,1
583,5,30
583,30,5
583,9,31
583,31,9
583,11,10
583,10,11
583,11,12
583,12,11
583,18,19
583,19,18
583,18,32
583,32,18
583,19,33
583,33,19
583,21,34
583,34,21
583,24,36
583,36,24
583,28,37
583,37,28
584,0,1
584,1,0
584,0,38
584,38,0
584,1,2
584,2,1
584,1,24
584,24,1
584,2,3
584,3,2
584,2,17
584,17,2
584,3,4
584,4,3
584,3,13
584,13,3
584,4,7
584,7,4
584,5,6
584,6,5
584,5,10
584,10,5
584,6,7
584,7,6
584,7,8
584,8,7
584,8,38
584,38,8
584,9,10
584,10,9
584,9,12
584,12,9
584,12,13
584,13,12
584,13,14
584,14,13
584,14,15
584,15,14
584,15,16
584,16,15
584,15,18
584,18,15
584,15,20
584,20,15
584,15,23
584,23,15
584,16,17
584,17,16
584,16,26
584,26,16
584,20,21
584,21,20
584,21,22
584,22,21
584,22,23
584,23,22
584,22,35
584,35,22
584,24,25
584,25,24
584,25,26
584,26,25
584,25,27
584,27,25
584,25,28
584,28,25
584,27,28
584,28,27
584,1,29
584,29,1
584,5,30
584,30,5
584,9,31
584,31,9
584,11,10
584,10,11
584,11,12
584,12,11
584,18,19
584,19,18
584,18,32
584,32,18
584,19,33
584,33,19
584,21,34
584,34,21
584,24,36
584,36,24
584,28,37
584,37,28
585,0,1
585,1,0
585,0,38
585,38,0
585,1,2
585,2,1
585,1,24
585,24,1
585,2,3
585,3,2
585,2,17
585,17,2
585,3,4
585,4,3
585,3,13
585,13,3
585,4,5
585,5,4
585,4,7
585,7,4
585,5,6
585,6,5
585,5,10
585,10,5
585,6,7
585,7,6
585,7,8
585,8,7
585,8,38
585,38,8
585,9,10
585,10,9
585,9,12
585,12,9
585,12,13
585,13,12
585,13,14
585,14,13
585,14,15
585,15,14
585,15,16
585,16,15
585,15,18
585,18,15
585,15,20
585,20,15
585,15,23
585,23,15
585,16,17
585,17,16
585,16,26
585,26,16
585,20,21
585,21,20
585,21,22
585,22,21
585,22,23
585,23,22
585,22,35
585,35,22
585,24,25
585,25,24
585,25,26
585,26,25
585,25,27
585,27,25
585,27,28
585,28,27
585,1,29
585,29,1
585,5,30
585,30,5
585,9,31
585,31,9
585,11,10
585,10,11
585,11,12
585,12,11
585,18,19
585,19,18
585,18,32
585,32,18
585,19,33
585,33,19
585,21,34
585,34,21
585,24,36
585,36,24
585,28,37
585,37,28
586,0,1
586,1,0
586,0,38
586,38,0
586,1,2
586,2,1
586,1,24
586,24,1
586,2,3
586,3,2
586,2,17
586,17,2
586,3,4
586,4,3
586,3,13
586,13,3
586,4,5
586,5,4
586,4,7
586,7,4
586,5,6
586,6,5
586,5,10
586,10,5
586,6,7
586,7,6
586,7,8
586,8,7
586,8,38
586,38,8
586,9,10
586,10,9
586,9,12
586,12,9
586,12,13
586,13,12
586,13,14
586,14,13
586,14,15
586,15,14
586,15,16
586,16,15
586,15,18
586,18,15
586,15,20
586,20,15
586,15,23
586,23,15
586,16,17
586,17,16
586,16,26
586,26,16
586,20,21
586,21,20
586,21,22
586,22,21
586,22,23
586,23,22
586,22,35
586,35,22
586,24,25
586,25,24
586,25,26
586,26,25
586,25,27
586,27,25
586,25,28
586,28,25
586,27,28
586,28,27
586,1,29
586,29,1
586,5,30
586,30,5
586,9,31
586,31,9
586,11,10
586,10,11
586,11,12
586,12,11
586,18,19
586,19,18
586,18,32
586,32,18
586,19,33
586,33,19
586,21,34
586,34,21
586,24,36
586,36,24
586,28,37
586,37,28
587,0,1
587,1,0
587,0,38
587,38,0
587,1,2
587,2,1
587,1,24
587,24,1
587,2,3
587,3,2
587,2,17
587,17,2
587,3,4
587,4,3
587,3,13
587,13,3
587,4,5
587,5,4
587,4,7
587,7,4
587,5,6
587,6,5
587,5,10
587,10,5
587,6,7
587,7,6
587,7,8
587,8,7
587,8,38
587,38,8
587,9,10
587,10,9
587,9,12
587,12,9
587,12,13
587,13,12
587,13,14
587,14,13
587,14,15
587,15,14
587,15,16
587,16,15
587,15,18
587,18,15
587,15,20
587,20,15
587,15,23
587,23,15
587,16,17
587,17,16
587,16,26
587,26,16
587,20,21
587,21,20
587,21,22
587,22,21
587,22,23
587,23,22
587,22,35
587,35,22
587,24,25
587,25,24
587,25,26
587,26,25
587,25,27
587,27,25
587,25,28
587,28,25
587,27,28
587,28,27
587,1,29
587,29,1
587,5,30
587,30,5
587,9,31
587,31,9
587,11,10
587,10,11
587,11,12
587,12,11
587,18,19
587,19,18
587,18,32
587,32,18
587,19,33
587,33,19
587,21,34
587,34,21
587,24,36
587,36,24
587,28,37
587,37,28
588,0,1
588,1,0
588,0,38
588,38,0
588,1,2
588,2,1
588,1,24
588,24,1
588,2,3
588,3,2
588,2,17
588,17,2
588,3,4
588,4,3
588,3,13
588,13,3
588,4,5
588,5,4
588,4,7
588,7,4
588,5,6
588,6,5
588,5,10
588,10,5
588,6,7
588,7,6
588,7,8
588,8,7
588,8,38
588,38,8
588,9,10
588,10,9
588,9,12
588,12,9
588,12,13
588,13,12
588,13,14
588,14,13
588,14,15
588,15,14
588,15,16
588,16,15
588,15,18
588,18,15
588,15,20
588,20,15
588,15,23
588,23,15
588,16,17
588,17,16
588,16,26
588,26,16
588,20,21
588,21,20
588,21,22
588,22,21
588,22,23
588,23,22
588,22,35
588,35,22
588,24,25
588,25,24
588,25,26
588,26,25
588,25,27
588,27,25
588,25,28
588,28,25
588,27,28
588,28,27
588,1,29
588,29,1
588,5,30
588,30,5
588,9,31
588,31,9
588,11,10
588,10,11
588,11,12
588,12,11
588,18,19
588,19,18
588,18,32
588,32,18
588,19,33
588,33,19
588,21,34
588,34,21
588,24,36
588,36,24
588,28,37
588,37,28
589,0,1
589,1,0
589,0,38
589,38,0
589,1,2
589,2,1
589,1,24
589,24,1
589,2,3
589,3,2
589,2,17
589,17,2
589,3,4
589,4,3
589,3,13
589,13,3
589,4,5
589,5,4
589,4,7
589,7,4
589,5,6
589,6,5
589,5,10
589,10,5
589,6,7
589,7,6
589,7,8
589,8,7
589,8,38
589,38,8
589,9,10
589,10,9
589,9,12
589,12,9
589,12,13
589,13,12
589,13,14
589,14,13
589,14,15
589,15,14
589,15,16
589,16,15
589,15,18
589,18,15
589,15,20
589,20,15
589,15,23
589,23,15
589,16,17
589,17,16
589,16,26
589,26,16
589,20,21
589,21,20
589,21,22
589,22,21
589,22,23
589,23,22
589,22,35
589,35,22
589,24,25
589,25,24
589,25,26
589,26,25
589,25,27
589,27,25
589,25,28
589,28,25
589,27,28
589,28,27
589,1,29
589,29,1
589,5,30
589,30,5
589,9,31
589,31,9
589,11,10
589,10,11
589,11,12
589,12,11
589,18,19
589,19,18
589,18,32
589,32,18
589,19,33
589,33,19
589,21,34
589,34,21
589,24,36
589,36,24
589,28,37
589,37,28
590,0,1
590,1,0
590,0,38
590,38,0
590,1,2
590,2,1
590,1,24
590,24,1
590,2,3
590,3,2
590,2,17
590,17,2
590,3,4
590,4,3
590,3,13
590,13,3
590,4,5
590,5,4
590,4,7
590,7,4
590,5,6
590,6,5
590,5,10
590,10,5
590,6,7
590,7,6
590,7,8
590,8,7
590,8,38
590,38,8
590,9,10
590,10,9
590,9,12
590,12,9
590,12,13
590,13,12
590,13,14
590,14,13
590,14,15
590,15,14
590,15,16
590,16,15
590,15,18
590,18,15
590,15,20
590,20,15
590,15,23
590,23,15
590,16,17
590,17,16
590,16,26
590,26,16
590,20,21
590,21,20
590,21,22
590,22,21
590,22,23
590,23,22
590,22,35
590,35,22
590,24,25
590,25,24
590,25,26
590,26,25
590,25,27
590,27,25
590,25,28
590,28,25
590,27,28
590,28,27
590,1,29
590,29,1
590,5,30
590,30,5
590,9,31
590,31,9
590,11,10
590,10,11
590,11,12
590,12,11
590,18,19
590,19,18
590,18,32
590,32,18
590,19,33
590,33,19
590,21,34
590,34,21
590,24,36
590,36,24
590,28,37
590,37,28
591,0,1
591,1,0
591,0,38
591,38,0
591,1,2
591,2,1
591,1,24
591,24,1
591,2,3
591,3,2
591,2,17
591,17,2
591,3,4
591,4,3
591,3,13
591,13,3
591,4,5
591,5,4
591,4,7
591,7,4
591,5,6
591,6,5
591,5,10
591,10,5
591,6,7
591,7,6
591,7,8
591,8,7
591,8,38
591,38,8
591,9,10
591,10,9
591,9,12
591,12,9
591,12,13
591,13,12
591,13,14
591,14,13
591,14,15
591,15,14
591,15,16
591,16,15
591,15,18
591,18,15
591,15,20
591,20,15
591,15,23
591,23,15
591,16,17
591,17,16
591,16,26
591,26,16
591,20,21
591,21,20
591,21,22
591,22,21
591,22,23
591,23,22
591,22,35
591,35,22
591,24,25
591,25,24
591,25,26
591,26,25
591,25,27
591,27,25
591,25,28
591,28,25
591,27,28
591,28,27
591,1,29
591,29,1
591,5,30
591,30,5
591,9,31
591,31,9
591,11,10
591,10,11
591,11,12
591,12,11
591,18,19
591,19,18
591,18,32
591,32,18
591,19,33
591,33,19
591,21,34
591,34,21
591,24,36
591,36,24
591,28,37
591,37,28
592,0,1
592,1,0
592,0,38
592,38,0
592,1,2
592,2,1
592,1,24
592,24,1
592,2,3
592,3,2
592,2,17
592,17,2
592,3,4
592,4,3
592,3,13
592,13,3
592,4,5
592,5,4
592,4,7
592,7,4
592,5,6
592,6,5
592,5,10
592,10,5
592,6,7
592,7,6
592,7,8
592,8,7
592,8,38
592,38,8
592,9,10
592,10,9
592,9,12
592,12,9
592,12,13
592,13,12
592,13,14
592,14,13
592,14,15
592,15,14
592,15,16
592,16,15
592,15,18
592,18,15
592,15,20
592,20,15
592,15,23
592,23,15
592,16,17
592,17,16
592,16,26
592,26,16
592,20,21
592,21,20
592,21,22
592,22,21
592,22,23
592,23,22
592,22,35
592,35,22
592,24,25
592,25,24
592,25,26
592,26,25
592,25,27
592,27,25
592,25,28
592,28,25
592,27,28
592,28,27
592,1,29
592,29,1
592,5,30
592,30,5
592,9,31
592,31,9
592,11,10
592,10,11
592,11,12
592,12,11
592,18,19
592,19,18
592,18,32
592,32,18
592,19,33
592,33,19
592,21,34
592,34,21
592,24,36
592,36,24
592,28,37
592,37,28
593,0,1
593,1,0
593,0,38
593,38,0
593,1,2
593,2,1
593,1,24
593,24,1
593,2,3
593,3,2
593,2,17
593,17,2
593,3,4
593,4,3
593,3,13
593,13,3
593,4,5
593,5,4
593,4,7
593,7,4
593,5,6
593,6,5
593,5,10
593,10,5
593,6,7
593,7,6
593,7,8
593,8,7
593,8,38
593,38,8
593,9,10
593,10,9
593,9,12
593,12,9
593,12,13
593,13,12
593,13,14
593,14,13
593,14,15
593,15,14
593,15,16
593,16,15
593,15,18
593,18,15
593,15,20
593,20,15
593,15,23
593,23,15
593,16,17
593,17,16
593,16,26
593,26,16
593,20,21
593,21,20
593,21,22
593,22,21
593,22,23
593,23,22
593,22,35
593,35,22
593,24,25
593,25,24
593,25,26
593,26,25
593,25,27
593,27,25
593,25,28
593,28,25
593,27,28
593,28,27
593,1,29
593,29,1
593,5,30
593,30,5
593,9,31
593,31,9
593,11,10
593,10,11
593,11,12
593,12,11
593,18,19
593,19,18
593,18,32
593,32,18
593,19,33
593,33,19
593,21,34
593,34,21
593,24,36
593,36,24
593,28,37
593,37,28
594,0,1
594,1,0
594,0,38
594,38,0
594,1,2
594,2,1
594,1,24
594,24,1
594,2,3
594,3,2
594,2,17
594,17,2
594,3,4
594,4,3
594,3,13
594,13,3
594,4,5
594,5,4
594,4,7
594,7,4
594,5,6
594,6,5
594,5,10
594,10,5
594,6,7
594,7,6
594,7,8
594,8,7
594,8,38
594,38,8
594,9,10
594,10,9
594,9,12
594,12,9
594,12,13
594,13,12
594,13,14
594,14,13
594,14,15
594,15,14
594,15,16
594,16,15
594,15,18
594,18,15
594,15,20
594,20,15
594,15,23
594,23,15
594,16,17
594,17,16
594,16,26
594,26,16
594,20,21
594,21,20
594,21,22
594,22,21
594,22,23
594,23,22
594,22,35
594,35,22
594,24,25
594,25,24
594,25,26
594,26,25
594,25,27
594,27,25
594,25,28
594,28,25
594,27,28
594,28,27
594,1,29
594,29,1
594,5,30
594,30,5
594,9,31
594,31,9
594,11,10
594,10,11
594,11,12
594,12,11
594,18,19
594,19,18
594,18,32
594,32,18
594,19,33
594,33,19
594,21,34
594,34,21
594,24,36
594,36,24
594,28,37
594,37,28
595,0,1
595,1,0
595,0,38
595,38,0
595,1,2
595,2,1
595,1,24
595,24,1
595,2,3
595,3,2
595,2,17
595,17,2
595,3,4
595,4,3
595,3,13
595,13,3
595,4,5
595,5,4
595,4,7
595,7,4
595,5,6
595,6,5
595,5,10
595,10,5
595,6,7
595,7,6
595,7,8
595,8,7
595,8,38
595,38,8
595,9,10
595,10,9
595,9,12
595,12,9
595,12,13
595,13,12
595,13,14
595,14,13
595,14,15
595,15,14
595,15,16
595,16,15
595,15,18
595,18,15
595,15,20
595,20,15
595,15,23
595,23,15
595,16,17
595,17,16
595,16,26
595,26,16
595,20,21
595,21,20
595,21,22
595,22,21
595,22,23
595,23,22
595,22,35
595,35,22
595,24,25
595,25,24
595,25,26
595,26,25
595,25,27
595,27,25
595,25,28
595,28,25
595,27,28
595,28,27
595,1,29
595,29,1
595,5,30
595,30,5
595,9,31
595,31,9
595,11,10
595,10,11
595,11,12
595,12,11
595,18,19
595,19,18
595,18,32
595,32,18
595,19,33
595,33,19
595,21,34
595,34,21
595,24,36
595,36,24
595,28,37
595,37,28
596,0,1
596,1,0
596,0,38
596,38,0
596,1,2
596,2,1
596,1,24
596,24,1
596,2,3
596,3,2
596,2,17
596,17,2
596,3,4
596,4,3
596,3,13
596,13,3
596,4,5
596,5,4
596,4,7
596,7,4
596,5,6
596,6,5
596,5,10
596,10,5
596,6,7
596,7,6
596,7,8
596,8,7
596,8,38
596,38,8
596,9,10
596,10,9
596,9,12
596,12,9
596,12,13
596,13,12
596,13,14
596,14,13
596,14,15
596,15,14
596,15,16
596,16,15
596,15,18
596,18,15
596,15,20
596,20,15
596,15,23
596,23,15
596,16,17
596,17,16
596,16,26
596,26,16
596,20,21
596,21,20
596,21,22
596,22,21
596,22,23
596,23,22
596,22,35
596,35,22
596,24,25
596,25,24
596,25,26
596,26,25
596,25,27
596,27,25
596,25,28
596,28,25
596,27,28
596,28,27
596,1,29
596,29,1
596,5,30
596,30,5
596,9,31
596,31,9
596,11,10
596,10,11
596,11,12
596,12,11
596,18,19
596,19,18
596,18,32
596,32,18
596,19,33
596,33,19
596,21,34
596,34,21
596,24,36
596,36,24
596,28,37
596,37,28
597,0,1
597,1,0
597,0,38
597,38,0
597,1,2
597,2,1
597,1,24
597,24,1
597,2,3
597,3,2
597,2,17
597,17,2
597,3,4
597,4,3
597,3,13
597,13,3
597,4,5
597,5,4
597,4,7
597,7,4
597,5,6
597,6,5
597,5,10
597,10,5
597,6,7
597,7,6
597,7,8
597,8,7
597,8,38
597,38,8
597,9,10
597,10,9
597,9,12
597,12,9
597,12,13
597,13,12
597,13,14
597,14,13
597,14,15
597,15,14
597,15,16
597,16,15
597,15,18
597,18,15
597,15,20
597,20,15
597,15,23
597,23,15
597,16,17
597,17,16
597,16,26
597,26,16
597,20,21
597,21,20
597,21,22
597,22,21
597,22,23
597,23,22
597,22,35
597,35,22
597,24,25
597,25,24
597,25,26
597,26,25
597,25,27
597,27,25
597,25,28
597,28,25
597,27,28
597,28,27
597,1,29
597,29,1
597,5,30
597,30,5
597,9,31
597,31,9
597,11,10
597,10,11
597,11,12
597,12,11
597,18,19
597,19,18
597,18,32
597,32,18
597,19,33
597,33,19
597,21,34
597,34,21
597,24,36
597,36,24
597,28,37
597,37,28
598,0,1
598,1,0
598,0,38
598,38,0
598,1,2
598,2,1
598,1,24
598,24,1
598,2,3
598,3,2
598,2,17
598,17,2
598,3,4
598,4,3
598,3,13
598,13,3
598,4,5
598,5,4
598,4,7
598,7,4
598,5,6
598,6,5
598,5,10
598,10,5
598,6,7
598,7,6
598,7,8
598,8,7
598,8,38
598,38,8
598,9,10
598,10,9
598,9,12
598,12,9
598,12,13
598,13,12
598,13,14
598,14,13
598,14,15
598,15,14
598,15,16
598,16,15
598,15,18
598,18,15
598,15,20
598,20,15
598,15,23
598,23,15
598,16,17
598,17,16
598,16,26
598,26,16
598,20,21
598,21,20
598,22,23
598,23,22
598,22,35
598,35,22
598,24,25
598,25,24
598,25,26
598,26,25
598,25,27
598,27,25
598,25,28
598,28,25
598,27,28
598,28,27
598,1,29
598,29,1
598,5,30
598,30,5
598,9,31
598,31,9
598,11,10
598,10,11
598,11,12
598,12,11
598,18,19
598,19,18
598,18,32
598,32,18
598,19,33
598,33,19
598,21,34
598,34,21
598,24,36
598,36,24
598,28,37
598,37,28
599,0,1
599,1,0
599,0,38
599,38,0
599,1,2
599,2,1
599,1,24
599,24,1
599,2,3
599,3,2
599,2,17
599,17,2
599,3,4
599,4,3
599,3,13
599,13,3
599,4,5
599,5,4
599,4,7
599,7,4
599,5,6
599,6,5
599,5,10
599,10,5
599,6,7
599,7,6
599,7,8
599,8,7
599,8,38
599,38,8
599,9,10
599,10,9
599,9,12
599,12,9
599,12,13
599,13,12
599,13,14
599,14,13
599,14,15
599,15,14
599,15,16
599,16,15
599,15,18
599,18,15
599,15,20
599,20,15
599,15,23
599,23,15
599,16,17
599,17,16
599,16,26
599,26,16
599,20,21
599,21,20
599,21,22
599,22,21
599,22,23
599,23,22
599,22,35
599,35,22
599,24,25
599,25,24
599,25,26
599,26,25
599,25,27
599,27,25
599,25,28
599,28,25
599,27,28
599,28,27
599,1,29
599,29,1
599,5,30
599,30,5
599,9,31
599,31,9
599,11,10
599,10,11
599,11,12
599,12,11
599,18,19
599,19,18
599,18,32
599,32,18
599,19,33
599,33,19
599,21,34
599,34,21
599,24,36
599,36,24
599,28,37
599,37,28
600,0,1
600,1,0
600,0,38
600,38,0
600,1,2
600,2,1
600,1,24
600,24,1
600,2,3
600,3,2
600,2,17
600,17,2
600,3,4
600,4,3
600,3,13
600,13,3
600,4,5
600,5,4
600,4,7
600,7,4
600,5,6
600,6,5
600,5,10
600,10,5
600,6,7
600,7,6
600,7,8
600,8,7
600,8,38
600,38,8
600,9,10
600,10,9
600,9,12
600,12,9
600,12,13
600,13,12
600,13,14
600,14,13
600,14,15
600,15,14
600,15,16
600,16,15
600,15,18
600,18,15
600,15,20
600,20,15
600,15,23
600,23,15
600,16,17
600,17,16
600,16,26
600,26,16
600,20,21
600,21,20
600,21,22
600,22,21
600,22,23
600,23,22
600,22,35
600,35,22
600,24,25
600,25,24
600,25,26
600,26,25
600,25,27
600,27,25
600,25,28
600,28,25
600,27,28
600,28,27
600,1,29
600,29,1
600,5,30
600,30,5
600,9,31
600,31,9
600,11,10
600,10,11
600,11,12
600,12,11
600,18,19
600,19,18
600,18,32
600,32,18
600,19,33
600,33,19
600,21,34
600,34,21
600,24,36
600,36,24
600,28,37
600,37,28
601,0,1
601,1,0
601,0,38
601,38,0
601,1,2
601,2,1
601,1,24
601,24,1
601,2,3
601,3,2
601,2,17
601,17,2
601,3,4
601,4,3
601,3,13
601,13,3
601,4,5
601,5,4
601,4,7
601,7,4
601,5,6
601,6,5
601,5,10
601,10,5
601,6,7
601,7,6
601,7,8
601,8,7
601,8,38
601,38,8
601,9,10
601,10,9
601,9,12
601,12,9
601,12,13
601,13,12
601,13,14
601,14,13
601,14,15
601,15,14
601,15,16
601,16,15
601,15,18
601,18,15
601,15,20
601,20,15
601,15,23
601,23,15
601,16,17
601,17,16
601,16,26
601,26,16
601,20,21
601,21,20
601,21,22
601,22,21
601,22,23
601,23,22
601,22,35
601,35,22
601,24,25
601,25,24
601,25,26
601,26,25
601,25,27
601,27,25
601,25,28
601,28,25
601,27,28
601,28,27
601,1,29
601,29,1
601,5,30
601,30,5
601,9,31
601,31,9
601,11,10
601,10,11
601,11,12
601,12,11
601,18,19
601,19,18
601,18,32
601,32,18
601,19,33
601,33,19
601,21,34
601,34,21
601,24,36
601,36,24
601,28,37
601,37,28
602,0,1
602,1,0
602,0,38
602,38,0
602,1,2
602,2,1
602,1,24
602,24,1
602,2,3
602,3,2
602,2,17
602,17,2
602,3,4
602,4,3
602,3,13
602,13,3
602,4,5
602,5,4
602,4,7
602,7,4
602,5,6
602,6,5
602,5,10
602,10,5
602,6,7
602,7,6
602,7,8
602,8,7
602,8,38
602,38,8
602,9,10
602,10,9
602,9,12
602,12,9
602,12,13
602,13,12
602,13,14
602,14,13
602,14,15
602,15,14
602,15,16
602,16,15
602,15,18
602,18,15
602,15,20
602,20,15
602,15,23
602,23,15
602,16,17
602,17,16
602,16,26
602,26,16
602,20,21
602,21,20
602,21,22
602,22,21
602,22,23
602,23,22
602,22,35
602,35,22
602,24,25
602,25,24
602,25,26
602,26,25
602,25,27
602,27,25
602,25,28
602,28,25
602,27,28
602,28,27
602,1,29
602,29,1
602,5,30
602,30,5
602,9,31
602,31,9
602,11,10
602,10,11
602,11,12
602,12,11
602,18,19
602,19,18
602,18,32
602,32,18
602,19,33
602,33,19
602,21,34
602,34,21
602,24,36
602,36,24
602,28,37
602,37,28
603,0,1
603,1,0
603,0,38
603,38,0
603,1,2
603,2,1
603,1,24
603,24,1
603,2,3
603,3,2
603,2,17
603,17,2
603,3,4
603,4,3
603,3,13
603,13,3
603,4,5
603,5,4
603,4,7
603,7,4
603,5,6
603,6,5
603,5,10
603,10,5
603,6,7
603,7,6
603,7,8
603,8,7
603,8,38
603,38,8
603,9,10
603,10,9
603,9,12
603,12,9
603,12,13
603,13,12
603,13,14
603,14,13
603,14,15
603,15,14
603,15,16
603,16,15
603,15,18
603,18,15
603,15,20
603,20,15
603,15,23
603,23,15
603,16,17
603,17,16
603,16,26
603,26,16
603,20,21
603,21,20
603,21,22
603,22,21
603,22,23
603,23,22
603,22,35
603,35,22
603,24,25
603,25,24
603,25,26
603,26,25
603,25,27
603,27,25
603,25,28
603,28,25
603,27,28
603,28,27
603,1,29
603,29,1
603,5,30
603,30,5
603,9,31
603,31,9
603,11,10
603,10,11
603,11,12
603,12,11
603,18,19
603,19,18
603,18,32
603,32,18
603,19,33
603,33,19
603,21,34
603,34,21
603,24,36
603,36,24
603,28,37
603,37,28
604,0,1
604,1,0
604,0,38
604,38,0
604,1,2
604,2,1
604,1,24
604,24,1
604,2,3
604,3,2
604,2,17
604,17,2
604,3,4
604,4,3
604,3,13
604,13,3
604,4,5
604,5,4
604,4,7
604,7,4
604,5,6
604,6,5
604,5,10
604,10,5
604,6,7
604,7,6
604,7,8
604,8,7
604,8,38
604,38,8
604,9,10
604,10,9
604,9,12
604,12,9
604,12,13
604,13,12
604,13,14
604,14,13
604,14,15
604,15,14
604,15,16
604,16,15
604,15,18
604,18,15
604,15,20
604,20,15
604,15,23
604,23,15
604,16,17
604,17,16
604,16,26
604,26,16
604,20,21
604,21,20
604,21,22
604,22,21
604,22,23
604,23,22
604,22,35
604,35,22
604,24,25
604,25,24
604,25,26
604,26,25
604,25,27
604,27,25
604,25,28
604,28,25
604,27,28
604,28,27
604,1,29
604,29,1
604,5,30
604,30,5
604,9,31
604,31,9
604,11,10
604,10,11
604,11,12
604,12,11
604,18,19
604,19,18
604,18,32
604,32,18
604,19,33
604,33,19
604,21,34
604,34,21
604,24,36
604,36,24
604,28,37
604,37,28
605,0,1
605,1,0
605,0,38
605,38,0
605,1,2
605,2,1
605,1,24
605,24,1
605,2,3
605,3,2
605,2,17
605,17,2
605,3,4
605,4,3
605,3,13
605,13,3
605,4,5
605,5,4
605,4,7
605,7,4
605,5,6
605,6,5
605,5,10
605,10,5
605,6,7
605,7,6
605,7,8
605,8,7
605,8,38
605,38,8
605,9,10
605,10,9
605,9,12
605,12,9
605,12,13
605,13,12
605,13,14
605,14,13
605,14,15
605,15,14
605,15,16
605,16,15
605,15,18
605,18,15
605,15,20
605,20,15
605,15,23
605,23,15
605,16,17
605,17,16
605,16,26
605,26,16
605,20,21
605,21,20
605,21,22
605,22,21
605,22,23
605,23,22
605,22,35
605,35,22
605,24,25
605,25,24
605,25,26
605,26,25
605,25,27
605,27,25
605,25,28
605,28,25
605,27,28
605,28,27
605,1,29
605,29,1
605,5,30
605,30,5
605,9,31
605,31,9
605,11,10
605,10,11
605,11,12
605,12,11
605,18,19
605,19,18
605,18,32
605,32,18
605,19,33
605,33,19
605,21,34
605,34,21
605,24,36
605,36,24
605,28,37
605,37,28
606,0,1
606,1,0
606,0,38
606,38,0
606,1,2
606,2,1
606,1,24
606,24,1
606,2,3
606,3,2
606,2,17
606,17,2
606,3,4
606,4,3
606,3,13
606,13,3
606,4,5
606,5,4
606,4,7
606,7,4
606,5,6
606,6,5
606,5,10
606,10,5
606,6,7
606,7,6
606,7,8
606,8,7
606,8,38
606,38,8
606,9,10
606,10,9
606,9,12
606,12,9
606,12,13
606,13,12
606,13,14
606,14,13
606,14,15
606,15,14
606,15,16
606,16,15
606,15,18
606,18,15
606,15,20
606,20,15
606,15,23
606,23,15
606,16,17
606,17,16
606,16,26
606,26,16
606,20,21
606,21,20
606,21,22
606,22,21
606,22,23
606,23,22
606,22,35
606,35,22
606,24,25
606,25,24
606,25,26
606,26,25
606,25,27
606,27,25
606,25,28
606,28,25
606,27,28
606,28,27
606,1,29
606,29,1
606,5,30
606,30,5
